gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	gene	B cells Memory	CAFs MSC iCAF-like s1	CAFs MSC iCAF-like s2	CAFs myCAF like s4	CAFs myCAF like s5	Cancer Basal SC_0	Cancer Basal SC_1	Cancer Basal SC_2	Cancer Cycling_0	Cancer Cycling_1	Cancer Cycling_2	Cancer Her2 SC_0	Cancer Her2 SC_1	Cancer Her2 SC_2	Cancer LumA SC_0	Cancer LumA SC_1	Cancer LumA SC_2	Cancer LumB SC_1	Cancer LumB SC_2	Cycling PVL	Cycling_Myeloid	Endothelial ACKR1	Endothelial CXCL12	Endothelial Lymphatic LYVE1	Endothelial RGS5	G0_arrested	Luminal Progenitors_0	Luminal Progenitors_1	Luminal Progenitors_2	Mature Luminal_0	Mature Luminal_1	Mature Luminal_2	Myeloid_c0_DC_LAMP3	Myeloid_c10_Macrophage_1_EGR1	Myeloid_c11_cDC2_CD1C	Myeloid_c12_Monocyte_1_IL1B	Myeloid_c1_LAM1_FABP5	Myeloid_c2_LAM2_APOE	Myeloid_c3_cDC1_CLEC9A	Myeloid_c4_DCs_pDC_IRF7	Myeloid_c5_Macrophage_3_SIGLEC1	Myeloid_c8_Monocyte_2_S100A9	Myeloid_c9_Macrophage_2_CXCL10	Myoepithelial_0	Myoepithelial_2	PVL Differentiated s3	PVL Immature s1	PVL_Immature s2	Plasmablasts	T_cells_c11_MKI67	T_cells_c2_CD4+_T-regs_FOXP3	T_cells_c5_CD8+_GZMK	T_cells_c6_IFIT1
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0FC6454F5	ITGB1	0.103	0.185	0.0	0.595	0.715	0.0	0.04	0.075	0.035	0.05	0.072	0.185	0.047	0.112	0.0	0.292	0.0	0.078	0.057	0.318	0.264	0.098	0.058	0.126	0.223	0.263	0.094	0.12	0.201	0.0	0.128	0.487	0.148	0.329	0.2	0.258	0.234	0.143	0.304	0.034	0.0	0.605	0.147	0.172	0.555	0.203	0.18	0.501	0.17	0.192	0.621	0.08	0.183
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0E40282DA	ITGB1	0.103	0.185	0.0	0.595	0.715	0.0	0.04	0.075	0.035	0.05	0.072	0.185	0.047	0.112	0.0	0.292	0.0	0.078	0.057	0.318	0.264	0.098	0.058	0.126	0.223	0.263	0.094	0.12	0.201	0.0	0.128	0.487	0.148	0.329	0.2	0.258	0.234	0.143	0.304	0.034	0.0	0.605	0.147	0.172	0.555	0.203	0.18	0.501	0.17	0.192	0.621	0.08	0.183
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0A5E87289	ITGB1	0.103	0.185	0.0	0.595	0.715	0.0	0.04	0.075	0.035	0.05	0.072	0.185	0.047	0.112	0.0	0.292	0.0	0.078	0.057	0.318	0.264	0.098	0.058	0.126	0.223	0.263	0.094	0.12	0.201	0.0	0.128	0.487	0.148	0.329	0.2	0.258	0.234	0.143	0.304	0.034	0.0	0.605	0.147	0.172	0.555	0.203	0.18	0.501	0.17	0.192	0.621	0.08	0.183
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0C061DC28	ITGB1	0.103	0.185	0.0	0.595	0.715	0.0	0.04	0.075	0.035	0.05	0.072	0.185	0.047	0.112	0.0	0.292	0.0	0.078	0.057	0.318	0.264	0.098	0.058	0.126	0.223	0.263	0.094	0.12	0.201	0.0	0.128	0.487	0.148	0.329	0.2	0.258	0.234	0.143	0.304	0.034	0.0	0.605	0.147	0.172	0.555	0.203	0.18	0.501	0.17	0.192	0.621	0.08	0.183
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0C351F7DF	ITGB1	0.103	0.185	0.0	0.595	0.715	0.0	0.04	0.075	0.035	0.05	0.072	0.185	0.047	0.112	0.0	0.292	0.0	0.078	0.057	0.318	0.264	0.098	0.058	0.126	0.223	0.263	0.094	0.12	0.201	0.0	0.128	0.487	0.148	0.329	0.2	0.258	0.234	0.143	0.304	0.034	0.0	0.605	0.147	0.172	0.555	0.203	0.18	0.501	0.17	0.192	0.621	0.08	0.183
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC09AE93F66	ITGB1	0.103	0.185	0.0	0.595	0.715	0.0	0.04	0.075	0.035	0.05	0.072	0.185	0.047	0.112	0.0	0.292	0.0	0.078	0.057	0.318	0.264	0.098	0.058	0.126	0.223	0.263	0.094	0.12	0.201	0.0	0.128	0.487	0.148	0.329	0.2	0.258	0.234	0.143	0.304	0.034	0.0	0.605	0.147	0.172	0.555	0.203	0.18	0.501	0.17	0.192	0.621	0.08	0.183
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC08F17FB3E	ITGB1	0.103	0.185	0.0	0.595	0.715	0.0	0.04	0.075	0.035	0.05	0.072	0.185	0.047	0.112	0.0	0.292	0.0	0.078	0.057	0.318	0.264	0.098	0.058	0.126	0.223	0.263	0.094	0.12	0.201	0.0	0.128	0.487	0.148	0.329	0.2	0.258	0.234	0.143	0.304	0.034	0.0	0.605	0.147	0.172	0.555	0.203	0.18	0.501	0.17	0.192	0.621	0.08	0.183
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0FAC9844A	ITGB1	0.103	0.185	0.0	0.595	0.715	0.0	0.04	0.075	0.035	0.05	0.072	0.185	0.047	0.112	0.0	0.292	0.0	0.078	0.057	0.318	0.264	0.098	0.058	0.126	0.223	0.263	0.094	0.12	0.201	0.0	0.128	0.487	0.148	0.329	0.2	0.258	0.234	0.143	0.304	0.034	0.0	0.605	0.147	0.172	0.555	0.203	0.18	0.501	0.17	0.192	0.621	0.08	0.183
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC044B5BE16	ITGB1	0.103	0.185	0.0	0.595	0.715	0.0	0.04	0.075	0.035	0.05	0.072	0.185	0.047	0.112	0.0	0.292	0.0	0.078	0.057	0.318	0.264	0.098	0.058	0.126	0.223	0.263	0.094	0.12	0.201	0.0	0.128	0.487	0.148	0.329	0.2	0.258	0.234	0.143	0.304	0.034	0.0	0.605	0.147	0.172	0.555	0.203	0.18	0.501	0.17	0.192	0.621	0.08	0.183
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC01539071B	ITGB1	0.103	0.185	0.0	0.595	0.715	0.0	0.04	0.075	0.035	0.05	0.072	0.185	0.047	0.112	0.0	0.292	0.0	0.078	0.057	0.318	0.264	0.098	0.058	0.126	0.223	0.263	0.094	0.12	0.201	0.0	0.128	0.487	0.148	0.329	0.2	0.258	0.234	0.143	0.304	0.034	0.0	0.605	0.147	0.172	0.555	0.203	0.18	0.501	0.17	0.192	0.621	0.08	0.183
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC08821B0D2	ITGB1	0.103	0.185	0.0	0.595	0.715	0.0	0.04	0.075	0.035	0.05	0.072	0.185	0.047	0.112	0.0	0.292	0.0	0.078	0.057	0.318	0.264	0.098	0.058	0.126	0.223	0.263	0.094	0.12	0.201	0.0	0.128	0.487	0.148	0.329	0.2	0.258	0.234	0.143	0.304	0.034	0.0	0.605	0.147	0.172	0.555	0.203	0.18	0.501	0.17	0.192	0.621	0.08	0.183
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC075489ADB	ITGB1	0.103	0.185	0.0	0.595	0.715	0.0	0.04	0.075	0.035	0.05	0.072	0.185	0.047	0.112	0.0	0.292	0.0	0.078	0.057	0.318	0.264	0.098	0.058	0.126	0.223	0.263	0.094	0.12	0.201	0.0	0.128	0.487	0.148	0.329	0.2	0.258	0.234	0.143	0.304	0.034	0.0	0.605	0.147	0.172	0.555	0.203	0.18	0.501	0.17	0.192	0.621	0.08	0.183
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0D0BFC9F7	ITGB1	0.103	0.185	0.0	0.595	0.715	0.0	0.04	0.075	0.035	0.05	0.072	0.185	0.047	0.112	0.0	0.292	0.0	0.078	0.057	0.318	0.264	0.098	0.058	0.126	0.223	0.263	0.094	0.12	0.201	0.0	0.128	0.487	0.148	0.329	0.2	0.258	0.234	0.143	0.304	0.034	0.0	0.605	0.147	0.172	0.555	0.203	0.18	0.501	0.17	0.192	0.621	0.08	0.183
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0FB1817EE	ITGB1	0.103	0.185	0.0	0.595	0.715	0.0	0.04	0.075	0.035	0.05	0.072	0.185	0.047	0.112	0.0	0.292	0.0	0.078	0.057	0.318	0.264	0.098	0.058	0.126	0.223	0.263	0.094	0.12	0.201	0.0	0.128	0.487	0.148	0.329	0.2	0.258	0.234	0.143	0.304	0.034	0.0	0.605	0.147	0.172	0.555	0.203	0.18	0.501	0.17	0.192	0.621	0.08	0.183
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0C5B4E222	ITGB1	0.103	0.185	0.0	0.595	0.715	0.0	0.04	0.075	0.035	0.05	0.072	0.185	0.047	0.112	0.0	0.292	0.0	0.078	0.057	0.318	0.264	0.098	0.058	0.126	0.223	0.263	0.094	0.12	0.201	0.0	0.128	0.487	0.148	0.329	0.2	0.258	0.234	0.143	0.304	0.034	0.0	0.605	0.147	0.172	0.555	0.203	0.18	0.501	0.17	0.192	0.621	0.08	0.183
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC044916391	ITGB1	0.103	0.185	0.0	0.595	0.715	0.0	0.04	0.075	0.035	0.05	0.072	0.185	0.047	0.112	0.0	0.292	0.0	0.078	0.057	0.318	0.264	0.098	0.058	0.126	0.223	0.263	0.094	0.12	0.201	0.0	0.128	0.487	0.148	0.329	0.2	0.258	0.234	0.143	0.304	0.034	0.0	0.605	0.147	0.172	0.555	0.203	0.18	0.501	0.17	0.192	0.621	0.08	0.183
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0EDDBD0FB	ITGB1	0.103	0.185	0.0	0.595	0.715	0.0	0.04	0.075	0.035	0.05	0.072	0.185	0.047	0.112	0.0	0.292	0.0	0.078	0.057	0.318	0.264	0.098	0.058	0.126	0.223	0.263	0.094	0.12	0.201	0.0	0.128	0.487	0.148	0.329	0.2	0.258	0.234	0.143	0.304	0.034	0.0	0.605	0.147	0.172	0.555	0.203	0.18	0.501	0.17	0.192	0.621	0.08	0.183
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC037038602	ITGB1	0.103	0.185	0.0	0.595	0.715	0.0	0.04	0.075	0.035	0.05	0.072	0.185	0.047	0.112	0.0	0.292	0.0	0.078	0.057	0.318	0.264	0.098	0.058	0.126	0.223	0.263	0.094	0.12	0.201	0.0	0.128	0.487	0.148	0.329	0.2	0.258	0.234	0.143	0.304	0.034	0.0	0.605	0.147	0.172	0.555	0.203	0.18	0.501	0.17	0.192	0.621	0.08	0.183
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC04FF0CDA1	ITGB1	0.103	0.185	0.0	0.595	0.715	0.0	0.04	0.075	0.035	0.05	0.072	0.185	0.047	0.112	0.0	0.292	0.0	0.078	0.057	0.318	0.264	0.098	0.058	0.126	0.223	0.263	0.094	0.12	0.201	0.0	0.128	0.487	0.148	0.329	0.2	0.258	0.234	0.143	0.304	0.034	0.0	0.605	0.147	0.172	0.555	0.203	0.18	0.501	0.17	0.192	0.621	0.08	0.183
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0CC30CEC0	ITGB1	0.103	0.185	0.0	0.595	0.715	0.0	0.04	0.075	0.035	0.05	0.072	0.185	0.047	0.112	0.0	0.292	0.0	0.078	0.057	0.318	0.264	0.098	0.058	0.126	0.223	0.263	0.094	0.12	0.201	0.0	0.128	0.487	0.148	0.329	0.2	0.258	0.234	0.143	0.304	0.034	0.0	0.605	0.147	0.172	0.555	0.203	0.18	0.501	0.17	0.192	0.621	0.08	0.183
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0E8C3A996	ITGB1	0.103	0.185	0.0	0.595	0.715	0.0	0.04	0.075	0.035	0.05	0.072	0.185	0.047	0.112	0.0	0.292	0.0	0.078	0.057	0.318	0.264	0.098	0.058	0.126	0.223	0.263	0.094	0.12	0.201	0.0	0.128	0.487	0.148	0.329	0.2	0.258	0.234	0.143	0.304	0.034	0.0	0.605	0.147	0.172	0.555	0.203	0.18	0.501	0.17	0.192	0.621	0.08	0.183
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0C155763A	ITGB1	0.103	0.185	0.0	0.595	0.715	0.0	0.04	0.075	0.035	0.05	0.072	0.185	0.047	0.112	0.0	0.292	0.0	0.078	0.057	0.318	0.264	0.098	0.058	0.126	0.223	0.263	0.094	0.12	0.201	0.0	0.128	0.487	0.148	0.329	0.2	0.258	0.234	0.143	0.304	0.034	0.0	0.605	0.147	0.172	0.555	0.203	0.18	0.501	0.17	0.192	0.621	0.08	0.183
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC086D7EC73	ITGB1	0.103	0.185	0.0	0.595	0.715	0.0	0.04	0.075	0.035	0.05	0.072	0.185	0.047	0.112	0.0	0.292	0.0	0.078	0.057	0.318	0.264	0.098	0.058	0.126	0.223	0.263	0.094	0.12	0.201	0.0	0.128	0.487	0.148	0.329	0.2	0.258	0.234	0.143	0.304	0.034	0.0	0.605	0.147	0.172	0.555	0.203	0.18	0.501	0.17	0.192	0.621	0.08	0.183
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0AE4F5BAB	ITGB1	0.103	0.185	0.0	0.595	0.715	0.0	0.04	0.075	0.035	0.05	0.072	0.185	0.047	0.112	0.0	0.292	0.0	0.078	0.057	0.318	0.264	0.098	0.058	0.126	0.223	0.263	0.094	0.12	0.201	0.0	0.128	0.487	0.148	0.329	0.2	0.258	0.234	0.143	0.304	0.034	0.0	0.605	0.147	0.172	0.555	0.203	0.18	0.501	0.17	0.192	0.621	0.08	0.183
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC04FA882F7	ITGB1	0.17	0.222	0.0	0.897	0.329	0.15	0.087	0.116	0.049	0.1	0.102	0.206	0.084	0.103	1.308	0.12	0.057	0.157	0.123	0.947	0.0	0.233	0.554	0.431	0.668	0.168	0.096	0.204	0.264	0.0	0.177	0.0	0.392	0.243	0.15	0.169	0.218	0.228	0.0	0.17	0.349	0.78	0.202	0.36	0.384	0.543	1.011	1.211	0.204	0.271	0.0	0.189	0.223
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC0E53A238E	ITGB1	0.17	0.222	0.0	0.897	0.329	0.15	0.087	0.116	0.049	0.1	0.102	0.206	0.084	0.103	1.308	0.12	0.057	0.157	0.123	0.947	0.0	0.233	0.554	0.431	0.668	0.168	0.096	0.204	0.264	0.0	0.177	0.0	0.392	0.243	0.15	0.169	0.218	0.228	0.0	0.17	0.349	0.78	0.202	0.36	0.384	0.543	1.011	1.211	0.204	0.271	0.0	0.189	0.223
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC071163509	ITGB1	0.17	0.222	0.0	0.897	0.329	0.15	0.087	0.116	0.049	0.1	0.102	0.206	0.084	0.103	1.308	0.12	0.057	0.157	0.123	0.947	0.0	0.233	0.554	0.431	0.668	0.168	0.096	0.204	0.264	0.0	0.177	0.0	0.392	0.243	0.15	0.169	0.218	0.228	0.0	0.17	0.349	0.78	0.202	0.36	0.384	0.543	1.011	1.211	0.204	0.271	0.0	0.189	0.223
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC0E83A4B71	ITGB1	0.17	0.222	0.0	0.897	0.329	0.15	0.087	0.116	0.049	0.1	0.102	0.206	0.084	0.103	1.308	0.12	0.057	0.157	0.123	0.947	0.0	0.233	0.554	0.431	0.668	0.168	0.096	0.204	0.264	0.0	0.177	0.0	0.392	0.243	0.15	0.169	0.218	0.228	0.0	0.17	0.349	0.78	0.202	0.36	0.384	0.543	1.011	1.211	0.204	0.271	0.0	0.189	0.223
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC0FCF853DB	ITGB1	0.17	0.222	0.0	0.897	0.329	0.15	0.087	0.116	0.049	0.1	0.102	0.206	0.084	0.103	1.308	0.12	0.057	0.157	0.123	0.947	0.0	0.233	0.554	0.431	0.668	0.168	0.096	0.204	0.264	0.0	0.177	0.0	0.392	0.243	0.15	0.169	0.218	0.228	0.0	0.17	0.349	0.78	0.202	0.36	0.384	0.543	1.011	1.211	0.204	0.271	0.0	0.189	0.223
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC0AB5FBF10	ITGB1	0.17	0.222	0.0	0.897	0.329	0.15	0.087	0.116	0.049	0.1	0.102	0.206	0.084	0.103	1.308	0.12	0.057	0.157	0.123	0.947	0.0	0.233	0.554	0.431	0.668	0.168	0.096	0.204	0.264	0.0	0.177	0.0	0.392	0.243	0.15	0.169	0.218	0.228	0.0	0.17	0.349	0.78	0.202	0.36	0.384	0.543	1.011	1.211	0.204	0.271	0.0	0.189	0.223
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC027893337	ITGB1	0.17	0.222	0.0	0.897	0.329	0.15	0.087	0.116	0.049	0.1	0.102	0.206	0.084	0.103	1.308	0.12	0.057	0.157	0.123	0.947	0.0	0.233	0.554	0.431	0.668	0.168	0.096	0.204	0.264	0.0	0.177	0.0	0.392	0.243	0.15	0.169	0.218	0.228	0.0	0.17	0.349	0.78	0.202	0.36	0.384	0.543	1.011	1.211	0.204	0.271	0.0	0.189	0.223
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC06AD39F88	ITGB1	0.17	0.222	0.0	0.897	0.329	0.15	0.087	0.116	0.049	0.1	0.102	0.206	0.084	0.103	1.308	0.12	0.057	0.157	0.123	0.947	0.0	0.233	0.554	0.431	0.668	0.168	0.096	0.204	0.264	0.0	0.177	0.0	0.392	0.243	0.15	0.169	0.218	0.228	0.0	0.17	0.349	0.78	0.202	0.36	0.384	0.543	1.011	1.211	0.204	0.271	0.0	0.189	0.223
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC0C841033A	ITGB1	0.17	0.222	0.0	0.897	0.329	0.15	0.087	0.116	0.049	0.1	0.102	0.206	0.084	0.103	1.308	0.12	0.057	0.157	0.123	0.947	0.0	0.233	0.554	0.431	0.668	0.168	0.096	0.204	0.264	0.0	0.177	0.0	0.392	0.243	0.15	0.169	0.218	0.228	0.0	0.17	0.349	0.78	0.202	0.36	0.384	0.543	1.011	1.211	0.204	0.271	0.0	0.189	0.223
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC0C739EDCE	ITGB1	0.17	0.222	0.0	0.897	0.329	0.15	0.087	0.116	0.049	0.1	0.102	0.206	0.084	0.103	1.308	0.12	0.057	0.157	0.123	0.947	0.0	0.233	0.554	0.431	0.668	0.168	0.096	0.204	0.264	0.0	0.177	0.0	0.392	0.243	0.15	0.169	0.218	0.228	0.0	0.17	0.349	0.78	0.202	0.36	0.384	0.543	1.011	1.211	0.204	0.271	0.0	0.189	0.223
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC08DBCCFF0	ITGB1	0.17	0.222	0.0	0.897	0.329	0.15	0.087	0.116	0.049	0.1	0.102	0.206	0.084	0.103	1.308	0.12	0.057	0.157	0.123	0.947	0.0	0.233	0.554	0.431	0.668	0.168	0.096	0.204	0.264	0.0	0.177	0.0	0.392	0.243	0.15	0.169	0.218	0.228	0.0	0.17	0.349	0.78	0.202	0.36	0.384	0.543	1.011	1.211	0.204	0.271	0.0	0.189	0.223
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC09DB9D20A	ITGB1	0.17	0.222	0.0	0.897	0.329	0.15	0.087	0.116	0.049	0.1	0.102	0.206	0.084	0.103	1.308	0.12	0.057	0.157	0.123	0.947	0.0	0.233	0.554	0.431	0.668	0.168	0.096	0.204	0.264	0.0	0.177	0.0	0.392	0.243	0.15	0.169	0.218	0.228	0.0	0.17	0.349	0.78	0.202	0.36	0.384	0.543	1.011	1.211	0.204	0.271	0.0	0.189	0.223
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC065DB6486	ITGB1	0.17	0.222	0.0	0.897	0.329	0.15	0.087	0.116	0.049	0.1	0.102	0.206	0.084	0.103	1.308	0.12	0.057	0.157	0.123	0.947	0.0	0.233	0.554	0.431	0.668	0.168	0.096	0.204	0.264	0.0	0.177	0.0	0.392	0.243	0.15	0.169	0.218	0.228	0.0	0.17	0.349	0.78	0.202	0.36	0.384	0.543	1.011	1.211	0.204	0.271	0.0	0.189	0.223
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC0713C9654	ITGB1	0.17	0.222	0.0	0.897	0.329	0.15	0.087	0.116	0.049	0.1	0.102	0.206	0.084	0.103	1.308	0.12	0.057	0.157	0.123	0.947	0.0	0.233	0.554	0.431	0.668	0.168	0.096	0.204	0.264	0.0	0.177	0.0	0.392	0.243	0.15	0.169	0.218	0.228	0.0	0.17	0.349	0.78	0.202	0.36	0.384	0.543	1.011	1.211	0.204	0.271	0.0	0.189	0.223
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC073A7317A	ITGB1	0.17	0.222	0.0	0.897	0.329	0.15	0.087	0.116	0.049	0.1	0.102	0.206	0.084	0.103	1.308	0.12	0.057	0.157	0.123	0.947	0.0	0.233	0.554	0.431	0.668	0.168	0.096	0.204	0.264	0.0	0.177	0.0	0.392	0.243	0.15	0.169	0.218	0.228	0.0	0.17	0.349	0.78	0.202	0.36	0.384	0.543	1.011	1.211	0.204	0.271	0.0	0.189	0.223
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC01E6BE079	ITGB1	0.17	0.222	0.0	0.897	0.329	0.15	0.087	0.116	0.049	0.1	0.102	0.206	0.084	0.103	1.308	0.12	0.057	0.157	0.123	0.947	0.0	0.233	0.554	0.431	0.668	0.168	0.096	0.204	0.264	0.0	0.177	0.0	0.392	0.243	0.15	0.169	0.218	0.228	0.0	0.17	0.349	0.78	0.202	0.36	0.384	0.543	1.011	1.211	0.204	0.271	0.0	0.189	0.223
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC050F64BB5	ITGB1	0.17	0.222	0.0	0.897	0.329	0.15	0.087	0.116	0.049	0.1	0.102	0.206	0.084	0.103	1.308	0.12	0.057	0.157	0.123	0.947	0.0	0.233	0.554	0.431	0.668	0.168	0.096	0.204	0.264	0.0	0.177	0.0	0.392	0.243	0.15	0.169	0.218	0.228	0.0	0.17	0.349	0.78	0.202	0.36	0.384	0.543	1.011	1.211	0.204	0.271	0.0	0.189	0.223
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC01C274A51	ITGB1	0.17	0.222	0.0	0.897	0.329	0.15	0.087	0.116	0.049	0.1	0.102	0.206	0.084	0.103	1.308	0.12	0.057	0.157	0.123	0.947	0.0	0.233	0.554	0.431	0.668	0.168	0.096	0.204	0.264	0.0	0.177	0.0	0.392	0.243	0.15	0.169	0.218	0.228	0.0	0.17	0.349	0.78	0.202	0.36	0.384	0.543	1.011	1.211	0.204	0.271	0.0	0.189	0.223
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC0EA8ABCFD	ITGB1	0.17	0.222	0.0	0.897	0.329	0.15	0.087	0.116	0.049	0.1	0.102	0.206	0.084	0.103	1.308	0.12	0.057	0.157	0.123	0.947	0.0	0.233	0.554	0.431	0.668	0.168	0.096	0.204	0.264	0.0	0.177	0.0	0.392	0.243	0.15	0.169	0.218	0.228	0.0	0.17	0.349	0.78	0.202	0.36	0.384	0.543	1.011	1.211	0.204	0.271	0.0	0.189	0.223
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC00367777A	ITGB1	0.17	0.222	0.0	0.897	0.329	0.15	0.087	0.116	0.049	0.1	0.102	0.206	0.084	0.103	1.308	0.12	0.057	0.157	0.123	0.947	0.0	0.233	0.554	0.431	0.668	0.168	0.096	0.204	0.264	0.0	0.177	0.0	0.392	0.243	0.15	0.169	0.218	0.228	0.0	0.17	0.349	0.78	0.202	0.36	0.384	0.543	1.011	1.211	0.204	0.271	0.0	0.189	0.223
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC0744E13CB	ITGB1	0.17	0.222	0.0	0.897	0.329	0.15	0.087	0.116	0.049	0.1	0.102	0.206	0.084	0.103	1.308	0.12	0.057	0.157	0.123	0.947	0.0	0.233	0.554	0.431	0.668	0.168	0.096	0.204	0.264	0.0	0.177	0.0	0.392	0.243	0.15	0.169	0.218	0.228	0.0	0.17	0.349	0.78	0.202	0.36	0.384	0.543	1.011	1.211	0.204	0.271	0.0	0.189	0.223
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC03F728659	ITGB1	0.17	0.222	0.0	0.897	0.329	0.15	0.087	0.116	0.049	0.1	0.102	0.206	0.084	0.103	1.308	0.12	0.057	0.157	0.123	0.947	0.0	0.233	0.554	0.431	0.668	0.168	0.096	0.204	0.264	0.0	0.177	0.0	0.392	0.243	0.15	0.169	0.218	0.228	0.0	0.17	0.349	0.78	0.202	0.36	0.384	0.543	1.011	1.211	0.204	0.271	0.0	0.189	0.223
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC0886D58EF	ITGB1	0.17	0.222	0.0	0.897	0.329	0.15	0.087	0.116	0.049	0.1	0.102	0.206	0.084	0.103	1.308	0.12	0.057	0.157	0.123	0.947	0.0	0.233	0.554	0.431	0.668	0.168	0.096	0.204	0.264	0.0	0.177	0.0	0.392	0.243	0.15	0.169	0.218	0.228	0.0	0.17	0.349	0.78	0.202	0.36	0.384	0.543	1.011	1.211	0.204	0.271	0.0	0.189	0.223
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC04ABF0023	ITGB1	0.17	0.222	0.0	0.897	0.329	0.15	0.087	0.116	0.049	0.1	0.102	0.206	0.084	0.103	1.308	0.12	0.057	0.157	0.123	0.947	0.0	0.233	0.554	0.431	0.668	0.168	0.096	0.204	0.264	0.0	0.177	0.0	0.392	0.243	0.15	0.169	0.218	0.228	0.0	0.17	0.349	0.78	0.202	0.36	0.384	0.543	1.011	1.211	0.204	0.271	0.0	0.189	0.223
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC042B580A3	ITGB1	0.17	0.222	0.0	0.897	0.329	0.15	0.087	0.116	0.049	0.1	0.102	0.206	0.084	0.103	1.308	0.12	0.057	0.157	0.123	0.947	0.0	0.233	0.554	0.431	0.668	0.168	0.096	0.204	0.264	0.0	0.177	0.0	0.392	0.243	0.15	0.169	0.218	0.228	0.0	0.17	0.349	0.78	0.202	0.36	0.384	0.543	1.011	1.211	0.204	0.271	0.0	0.189	0.223
